7.90894 3.639167795562
7.64353 3.54322160791968
7.22603 3.25909935212852
6.69019 2.9208027861464
6.07682 2.55805739484964
5.42853 2.19862791032887
4.78473 1.82272790616324
4.30074 1.60645969055538
4.1776  1.52919213262536
4.15713 1.50741004545671
3.93118 1.37443906453104
3.64108 1.20560687407853
3.62976 1.19521707983323
3.30884 1.06292190107845
3.15389 0.943250919011848
2.96445 0.953553204153049
2.95748 0.921683055346264
2.86088 0.883059950131495
2.754   0.778530027015873
2.69813 0.824112671171247
2.60832 0.770550880258101
2.48962 0.732914661056272
2.42779 0.659142077150293
2.27882 0.640748689208305
2.25152 0.633279081675866
2.0007  0.525583621038058
1.98127 0.524736781346717
1.98127 0.510568682715011
1.97458 0.579365244806431
1.90062 0.534266661396664
1.78465 0.480441581728518
1.75268 0.447379338375168
1.72261 0.446122547366575
1.72261 0.426704492194157
1.63655 0.422379764864121
1.52003 0.361759422560314
1.50509 0.363894845377493
1.50509 0.345401262688608
1.46825 0.352787442450582
1.29208 0.293182930822598
1.21767 0.262683813109753
1.1193  0.241120462325294
1.05264 0.215798035684923
0.95882 0.181133069627214
0.81657 0.1405206663315
0.80879 0.143020325227257
0.69544 0.117964328968036
0.68765 0.126426759460224
0.66201 0.111332455880563
0.65189 0.117274421870989
0.59641 0.102306314931933
0.59575 0.0925906599328673
0.51611 0.0729960939521802
0.48874 0.0738577342256441
0.45421 0.060222406875068
0.38915 0.0472267631314707
0.37184 0.0475839405170197
0.26609 0.0295610502352087
0.18371 0.0182365706209456
0.12684 0.0121076582336771
0.10089 0.00862085118182926
0.07506 0.00644402823468903
0.05996 0.00531318057237023
